Kecamatan,MNDWI,NDWI,BUI,NDBI,NDTI,UI,VIBI,ARVI,EVI,GNDVI,LAI,NDVI,SAVI,SIPI,residential_x,secondary_x,service_x,tertiary_x,track_x,unclassified_x,living_street_x,footway_x,path_x,motorway_x,motorway_link_x,services_x,trunk_x,trunk_link_x,primary_x,proposed_x,construction_x,secondary_link_x,primary_link_x,tertiary_link_x,pedestrian_x,raceway_x,cycleway_x,steps_x,corridor_x,road_x,residential_y,secondary_y,service_y,tertiary_y,track_y,unclassified_y,living_street_y,footway_y,path_y,motorway_y,motorway_link_y,services_y,trunk_y,trunk_link_y,primary_y,proposed_y,construction_y,secondary_link_y,primary_link_y,tertiary_link_y,pedestrian_y,raceway_y,cycleway_y,steps_y,corridor_y,road_y,sum,min,max,mean_x,median,std,CO_column_number_density,H2O_column_number_density,NO2_column_number_density,SO2_column_number_density,geo_id,rwi_weight,LST_Day_1km,mean_y,Trees_x,Grassland_x,Cropland_x,Built-up_x,Shrubland_x,Barren Sparse Vegetation_x,Open Water_x,Herbaceous Wetland_x,Mangroves_x,Trees_y,Grassland_y,Cropland_y,Built-up_y,Shrubland_y,Barren Sparse Vegetation_y,Open Water_y,Herbaceous Wetland_y,Mangroves_y,Trees_x,Crops_x,Shrub and Scrub_x,Built Area_x,Cloud_x,Water_x,Grass_x,Flooded Vegetation_x,Bare Ground_x,Trees_y,Crops_y,Shrub and Scrub_y,Built Area_y,Cloud_y,Water_y,Grass_y,Flooded Vegetation_y,Bare Ground_y
1613060,0.002575689,-0.236369958,1597.35704,-0.244423236,0.233447803,75.5576765,0.755471583,0.211992748,0.392435974,0.236369958,1.301833355,0.283516697,0.425222522,0.738694156,63,6,124,39,151,26,20,0,62,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,30473.527,19383.541,126765.122,109377.113,172268.315,115213.525,2683.561,0.0,41385.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1918.347046,-1.5,72.35903931,0.407985335,0.341152847,1.443490587,0.029990161,3959.526042,4.23e-05,2.06e-05,1613060,-0.203414133,28.66578699,42.11703601,977.405,9.9425,10.8524,0.0,0.0,1.0974,0.9923,0.9923,0.0,0.9762,0.0099,0.0108,0.0,0.0,0.0011,0.001,0.001,0.0,851.2004,84.4042,39.6173,2.9769,0.0,4.0079,10.1603,8.9576,0.0,0.8501,0.0843,0.0396,0.003,0.0,0.004,0.0101,0.0089,0.0
1613070,-0.013292693,-0.239719873,1759.937091,-0.233911687,0.241418123,76.60883135,0.766021837,0.214628594,0.395330682,0.239719873,1.312306409,0.285078694,0.427566248,0.776218084,103,6,71,36,187,9,9,0,3,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,71489.372,30097.986,56154.753,53628.189,227055.236,33474.852,1237.248,0.0,5286.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1010.19281,-1.5,2.41828537,0.351860958,0.346328944,0.218295923,0.029864203,3960.419516,4.17e-05,1.6e-05,1613070,-0.07053999,29.18792524,43.65458316,610.6762,1.9847,0.0,0.0,0.0,0.8446,0.0,0.0,0.0,0.9954,0.0032,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,550.5918,27.8445,29.1617,2.9772,0.0,0.0,2.9381,0.0,0.0,0.8974,0.0454,0.0475,0.0049,0.0,0.0,0.0048,0.0,0.0
1671010,0.038876493,-0.096979728,2041.145481,-0.134076891,0.142756668,86.59231017,0.865923112,0.074258364,0.130918316,0.096979728,0.355662468,0.101082239,0.151603484,0.365698802,648,1,83,27,0,12,3,4,19,0.0,0.0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,,65017.842,867.392,6232.625,9390.46,0.0,2459.541,288.787,264.52,954.038,0.0,0.0,0.0,0.0,0.0,111.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.227,0.0,,329.3963928,11.22480011,25.55673981,18.2997996,18.88359833,3.760256809,0.030428075,3930.237669,5.27e-05,7.45e-05,1671010,1.138,35.67353414,40.50554466,0.0,0.0,0.0,3.4739,0.0,0.0,0.7625,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.1819,0.0,0.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.9826,0.0,0.0174,0.0,0.0,0.0
1671011,0.030581275,-0.178296531,1644.97908,-0.211479801,0.209597204,78.85201986,0.788135147,0.154241516,0.268600969,0.178296531,0.853798306,0.209402299,0.314062838,0.674936348,1139,0,158,51,18,56,22,12,20,0.0,0.0,0.0,6,0,0,0.0,2,0,3,0,0,0,0,0,0,,144307.372,0.0,20175.612,40568.664,9919.153,41799.896,1927.792,921.284,2892.262,0.0,0.0,0.0,10960.113,0.0,0.0,0.0,95388.063,0.0,186.039,0.0,0.0,0.0,0.0,0.0,0.0,,963.5380859,0.656732082,21.42027092,4.100162068,2.033286572,4.26445813,0.030333071,4019.253067,4.9e-05,2.09e-05,1671011,0.760602843,30.56908427,41.00908649,26.9703,3.6022,7.1693,7.3795,0.0,0.0,4.9014,0.0,0.0,0.5392,0.072,0.1433,0.1475,0.0,0.0,0.098,0.0,0.0,23.7415,10.1181,0.0895,11.1529,0.0,3.3727,0.0,1.486,0.0,0.4752,0.2025,0.0018,0.2232,0.0,0.0675,0.0,0.0297,0.0
1671020,0.035978261,-0.093353996,2086.229946,-0.127739922,0.143391098,87.22600629,0.872260081,0.068958624,0.12331293,0.093353996,0.328146182,0.094146116,0.14120101,0.48905706,695,0,95,40,4,7,14,16,11,0.0,0.0,0.0,0,1,21,0.0,1,0,9,0,0,0,0,1,0,,66883.257,0.0,6280.65,7093.136,821.237,3104.012,1273.711,986.677,759.189,0.0,0.0,0.0,0.0,83.706,8580.647,0.0,47.586,0.0,225.429,0.0,0.0,0.0,0.0,12.417,0.0,,371.3608093,8.842069626,22.77758789,16.88003679,17.03024673,3.374085589,0.030380311,3901.334023,5.26e-05,4.34e-05,1671020,0.934264633,35.66176747,40.86851817,0.0,0.0,0.6652,3.7967,0.0,0.0,0.1984,0.0,0.0,0.0,0.0,0.1427,0.8147,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,4.4114,0.0,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.9466,0.0,0.0534,0.0,0.0,0.0
1671021,0.055844045,-0.156216144,1589.610294,-0.212717983,0.196764216,78.72820225,0.787128116,0.138469025,0.231710732,0.156216144,0.720329429,0.187578412,0.281329212,0.593976522,986,0,275,9,18,37,5,5,26,0.0,3.0,0.0,15,10,12,0.0,4,0,2,0,0,0,0,0,0,,139763.266,0.0,36897.037,2816.969,8422.045,21330.267,363.973,333.023,4273.098,0.0,1913.542,0.0,26813.019,1064.387,8077.664,0.0,95660.293,0.0,17.481,0.0,0.0,0.0,0.0,0.0,0.0,,1064.191895,1.162934065,24.43725967,5.320959473,4.226913452,4.045709289,0.030081454,3955.208633,5.01e-05,3.44e-05,1671021,0.934264633,31.46497273,40.4841132,1.1631,10.4057,23.3126,5.835,0.0,0.0,2.159,0.0,0.0,0.0271,0.2427,0.5437,0.1361,0.0,0.0,0.0504,0.0,0.0,1.3342,23.83,2.8474,9.7988,0.0,3.6061,0.0,1.5171,0.0,0.0311,0.555,0.0663,0.2282,0.0,0.084,0.0,0.0353,0.0
1671022,0.035053934,-0.134658462,1897.074828,-0.169411127,0.16602071,83.0588865,0.829646569,0.109884572,0.19587867,0.134658462,0.59068903,0.152814576,0.229192105,0.64054772,1150,7,481,34,9,5,9,15,20,0.0,0.0,0.0,0,0,43,0.0,0,0,8,0,3,0,0,0,0,,162182.836,5666.833,59292.847,12109.141,4520.942,3696.458,925.35,1177.27,2347.896,0.0,0.0,0.0,0.0,0.0,19574.006,0.0,0.0,0.0,415.124,0.0,574.792,0.0,0.0,0.0,0.0,,1065.668945,5.748386383,59.14525223,15.44447747,14.2636795,7.213396701,0.030045382,3898.462575,5.12e-05,1.52e-05,1671022,1.149562042,33.77498086,40.86827036,1.7311,2.5091,0.3696,8.8732,0.0,0.0,0.9764,0.0,0.0,0.1197,0.1735,0.0256,0.6137,0.0,0.0,0.0675,0.0,0.0,0.7236,1.1592,0.0,11.5651,0.0,0.9725,0.0,0.0,0.0,0.0502,0.0804,0.0,0.802,0.0,0.0674,0.0,0.0,0.0
1671030,0.021358049,-0.113517698,2018.921452,-0.133314764,0.147278523,86.66852392,0.866685243,0.084755499,0.154242483,0.113517698,0.440049305,0.119557186,0.17931266,0.715994254,1390,6,82,26,1,9,25,4,6,0.0,0.0,0.0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,,141375.731,7665.32,6242.505,7642.734,659.059,3670.821,3533.519,206.969,380.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,647.8773193,8.180307388,25.12797546,17.9965922,18.63355637,3.984510662,0.030290428,3832.541308,5.34e-05,7.11e-05,1671030,1.114,36.03186407,40.98150539,0.0,0.5757,0.0,6.3643,0.0,0.0,0.9103,0.0,0.0,0.0,0.0733,0.0,0.8107,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,7.4768,0.0,0.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.9534,0.0,0.0466,0.0,0.0,0.0
1671031,0.062019458,-0.133830988,1786.067239,-0.195818711,0.175889329,80.41812934,0.804181291,0.116480108,0.20725509,0.133830988,0.631848916,0.158020982,0.237000419,0.633734872,1269,5,231,14,8,15,12,3,9,0.0,0.0,0.0,0,0,2,0.0,0,1,1,0,2,0,0,0,0,,157505.445,4720.274,44098.227,9890.111,3781.829,7977.839,2523.866,349.201,525.686,0.0,0.0,0.0,0.0,0.0,1899.882,0.0,0.0,6.005,18.179,0.0,210.62,0.0,0.0,0.0,0.0,,1409.400635,4.095434189,49.92132187,14.99362377,10.68666649,10.25549286,0.030303116,3845.944013,5.06e-05,3.8e-05,1671031,1.074463682,32.71679784,40.38764833,3.2365,1.1592,2.902,8.4337,0.0,0.0,4.3764,0.0,0.0,0.161,0.0577,0.1443,0.4194,0.0,0.0,0.2176,0.0,0.0,0.2645,2.4507,0.0,14.6189,0.0,1.7739,0.8675,0.0,0.0,0.0132,0.1227,0.0,0.7318,0.0,0.0888,0.0434,0.0,0.0
1671040,-0.001709298,-0.182117676,1792.520356,-0.18304306,0.192484154,81.69569363,0.816956939,0.154172848,0.285182386,0.182117676,0.913789871,0.210036571,0.315016628,0.625211578,3361,16,623,28,2,53,33,13,81,0.0,0.0,0.0,20,5,30,0.0,0,3,13,0,0,0,0,0,0,,361635.014,5151.646,43339.387,16315.167,145.795,20566.91,2815.158,825.891,5556.771,0.0,0.0,0.0,19641.435,369.918,14504.084,0.0,0.0,64.552,476.151,0.0,0.0,0.0,0.0,0.0,0.0,,1962.074585,0.62022984,35.06493378,10.72171904,8.180452347,9.700171194,0.030405825,3973.57045,5.05e-05,3.41e-05,1671040,1.160064891,32.32329271,41.04670804,21.1785,0.9453,0.0,16.1637,0.0,0.0,0.0,0.0,0.0,0.5531,0.0247,0.0,0.4222,0.0,0.0,0.0,0.0,0.0,15.7128,3.5751,0.0039,19.0502,0.0,0.0,0.0,0.0,0.0,0.4098,0.0932,0.0001,0.4969,0.0,0.0,0.0,0.0,0.0
1671041,0.040564383,-0.075904085,2207.660483,-0.114543193,0.133644136,88.54568006,0.885456803,0.060595197,0.100495248,0.075904085,0.245591806,0.077643992,0.116450123,0.280960705,339,27,171,41,0,14,8,6,1,0.0,0.0,0.0,0,0,47,0.0,1,1,6,0,3,0,0,2,0,,34368.457,4592.684,10672.676,7416.835,0.0,1988.173,852.794,1129.811,303.516,0.0,0.0,0.0,0.0,0.0,10701.252,0.0,31.135,10.678,240.171,0.0,1175.009,0.0,0.0,27.51,0.0,,393.4921265,26.91644859,40.18221283,32.79101054,32.00964355,4.128681965,0.030514435,3886.780538,5.45e-05,2.7e-05,1671041,1.160064891,36.65993995,40.89637387,0.0,0.0,0.0,2.3925,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,0.0,0.9872,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,2.3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1671050,0.032030844,-0.070208206,2334.06263,-0.100238739,0.12668002,89.97612511,0.89976126,0.050675533,0.092990466,0.070208206,0.218439507,0.066335003,0.09949034,0.209364838,874,16,241,31,3,34,60,7,9,0.0,0.0,0.0,0,0,47,0.0,0,1,10,1,0,0,0,5,0,,85567.521,3558.652,14533.251,12433.034,86.128,7883.945,4878.391,352.239,364.132,0.0,0.0,0.0,0.0,0.0,20726.898,0.0,0.0,12.539,326.084,12.186,0.0,0.0,0.0,65.027,0.0,,771.6586304,19.77454567,42.43852234,29.67917809,30.22635651,5.051099222,0.03048065,3891.86793,5.51e-05,1.69e-06,1671050,1.420687153,36.4930555,40.89974974,0.0,0.0,0.0,5.1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1671051,0.024728052,-0.087991454,2296.872013,-0.110631197,0.134933855,88.93688243,0.889368812,0.062973098,0.12540296,0.087991454,0.335707908,0.086540345,0.129794858,0.348200973,1152,0,241,28,0,17,35,9,13,0.0,0.0,0.0,0,0,39,0.0,0,0,11,0,4,0,0,6,0,,130470.531,0.0,16093.738,9615.966,0.0,4500.73,3704.41,410.952,918.786,0.0,0.0,0.0,0.0,0.0,12358.01,0.0,0.0,0.0,395.787,0.0,197.821,0.0,0.0,64.797,0.0,,747.0195313,18.83989525,33.63623047,24.90065104,24.65726852,3.287432303,0.030483309,3873.938999,5.55e-05,-3.45e-05,1671051,1.47,36.73183267,40.88998674,0.105,0.0,0.0,6.3606,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,0.9838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1671060,0.067651908,-0.083943072,2057.555259,-0.150836684,0.145706577,84.91633177,0.849163323,0.066882106,0.125499157,0.083943072,0.33605595,0.088332757,0.132483472,0.579721761,1027,0,158,18,2,13,7,5,8,0.0,0.0,0.0,0,0,25,0.0,0,0,5,1,0,0,0,0,0,,110603.837,0.0,13556.466,5200.988,443.114,5900.58,787.574,744.445,1536.959,0.0,0.0,0.0,0.0,0.0,11279.443,0.0,0.0,0.0,223.842,10.019,0.0,0.0,0.0,0.0,0.0,,864.1328125,7.480593681,38.56867981,20.57459077,19.72133636,6.018201629,0.030497104,3810.351843,5.5e-05,3.54e-05,1671060,1.12,35.74182317,41.02817796,0.0,0.0,0.0,7.8388,0.0,0.0,0.9453,0.3462,0.0,0.0,0.0,0.0,0.8585,0.0,0.0,0.1035,0.0379,0.0,0.0,0.5641,0.0,7.2903,0.0,1.3149,0.0,0.0,0.0,0.0,0.0615,0.0,0.7951,0.0,0.1434,0.0,0.0,0.0
1671061,0.068616214,-0.128711096,1808.12933,-0.19780902,0.172664948,80.21909779,0.801725899,0.108165906,0.202330332,0.128711096,0.614031141,0.148220599,0.222303341,0.599453112,2839,8,329,30,17,30,12,0,28,0.0,0.0,3.0,0,0,22,0.0,0,2,2,1,0,0,0,0,0,,330993.592,3054.806,40513.87,15682.965,3899.667,15713.458,1572.939,0.0,3047.619,0.0,0.0,307.882,0.0,0.0,9780.69,0.0,0.0,182.222,97.73,40.379,0.0,0.0,0.0,0.0,0.0,,1997.290405,-1.5,52.22616196,12.80314362,11.68677521,9.840422131,0.030650062,3807.237774,5.28e-05,2.58e-05,1671061,1.086072543,33.60753378,40.79222633,2.5015,0.0934,8.9164,17.9886,0.0,0.0,2.2447,0.6419,0.0,0.0772,0.0029,0.2753,0.5554,0.0,0.0,0.0693,0.0198,0.0,0.0,7.5199,0.0,20.9257,0.0,4.0964,0.0,0.0,0.0,0.0,0.2311,0.0,0.643,0.0,0.1259,0.0,0.0,0.0
1671062,0.029890979,-0.09948608,2172.451312,-0.127980452,0.143193809,87.2019552,0.868747929,0.076758964,0.146836289,0.09948608,0.413253695,0.104953181,0.157410595,0.398748859,1019,15,337,45,0,22,17,4,23,0.0,0.0,0.0,0,0,24,0.0,0,3,2,2,0,0,0,2,0,,113529.812,5389.966,30782.959,14357.044,0.0,5274.556,1492.063,150.482,1254.373,0.0,0.0,0.0,0.0,0.0,8264.373,0.0,0.0,258.623,50.985,84.83,0.0,0.0,0.0,13.048,0.0,,824.2872314,12.49052525,32.71320724,22.89686754,22.44940567,4.610030827,0.030375571,3839.568656,5.61e-05,-2.72e-05,1671062,1.208,36.15338009,41.28397934,0.0,0.0,0.0,7.8583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.8734,0.0,0.0,0.1266,0.0,0.0
1671070,0.008898027,-0.156111632,1949.468141,-0.165297524,0.168270211,83.47024786,0.834702475,0.123825422,0.24647342,0.156111632,0.773740835,0.174446577,0.261638982,0.470521696,2688,7,166,23,15,29,7,0,39,0.0,0.0,0.0,0,0,0,0.0,0,4,0,2,0,0,0,0,0,,312585.227,3897.927,14841.661,24465.357,3588.568,15748.166,602.285,0.0,2521.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.358,0.0,34.112,0.0,0.0,0.0,0.0,0.0,,933.0142822,1.815601826,22.08691406,11.37822295,10.59053707,5.368478408,0.030534502,3836.110693,5.28e-05,2.2e-06,1671070,0.828280277,33.97599197,41.79588272,6.6837,4.0344,0.0,6.8159,0.0,0.0,0.0,0.0,0.0,0.3812,0.2301,0.0,0.3887,0.0,0.0,0.0,0.0,0.0,5.1315,0.0,0.0,12.5115,0.0,0.0,0.0,0.0,0.0,0.2909,0.0,0.0,0.7091,0.0,0.0,0.0,0.0,0.0
1671071,0.016036314,-0.189725659,1697.058881,-0.208084879,0.194978047,79.19151182,0.791915118,0.161815737,0.310211547,0.189725659,1.004345378,0.223012004,0.334477286,0.822737906,1618,0,36,28,32,32,4,0,44,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,215433.544,0.0,4649.741,12760.995,3843.55,17939.77,433.643,0.0,5464.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,697.5760498,0.908260942,18.01361084,5.96218846,4.784007072,4.175092982,0.030598234,3823.826342,5.22e-05,9.6e-06,1671071,0.68406187,32.12372102,41.74613628,14.4372,5.8005,0.0,4.7423,0.0,0.0,0.0,0.0,0.0,0.5779,0.2322,0.0,0.1898,0.0,0.0,0.0,0.0,0.0,11.2238,4.2249,0.0,9.5507,0.0,0.0,0.0,0.0,0.0,0.449,0.169,0.0,0.382,0.0,0.0,0.0,0.0,0.0
1671080,0.007697152,-0.163983411,1912.380773,-0.172048036,0.183420499,82.79519604,0.827753006,0.131046285,0.255722268,0.163983411,0.807203167,0.184798624,0.277165009,0.778517744,5988,0,818,46,99,69,18,16,95,0.0,0.0,0.0,7,1,37,0.0,0,0,12,4,0,0,0,0,1,,663468.984,0.0,72458.2,44076.075,27324.835,50164.613,1483.123,859.571,5474.391,0.0,0.0,0.0,7963.647,66.428,23619.905,0.0,0.0,0.0,652.872,165.478,0.0,0.0,0.0,0.0,285.938,,2564.866455,1.06782043,23.45433235,10.82222133,9.934204102,5.472220545,0.03065286,3944.910166,5.18e-05,-7.07e-06,1671080,1.121344409,33.79622904,40.16049515,16.9741,7.2635,0.0,26.6961,0.0,0.0,0.0,0.0,0.0,0.3333,0.1426,0.0,0.5241,0.0,0.0,0.0,0.0,0.0,4.404,2.9568,0.0,43.534,0.0,0.0,0.0,0.0,0.0,0.0865,0.0581,0.0,0.8554,0.0,0.0,0.0,0.0,0.0
1671081,-0.001878125,-0.169551106,1854.469375,-0.16844585,0.181851998,83.15541568,0.831447282,0.137290304,0.259411179,0.169551106,0.820549645,0.192533848,0.288765563,0.616052034,2891,0,634,49,38,68,15,7,47,0.0,0.0,0.0,13,6,22,0.0,0,0,8,8,0,0,0,0,0,,363676.988,0.0,54621.371,31817.874,12121.334,32053.846,1571.385,310.289,5852.866,0.0,0.0,0.0,21440.247,215.567,16803.121,0.0,0.0,0.0,235.98,161.339,0.0,0.0,0.0,0.0,0.0,,1870.407471,2.222257614,24.10366058,12.63788832,12.84725761,4.312252555,0.030452043,3937.204558,5.16e-05,2.48e-05,1671081,1.138232919,33.34913287,40.64762286,15.0515,4.5244,0.0,12.9159,0.0,0.0,0.0,0.0,0.0,0.4632,0.1392,0.0,0.3975,0.0,0.0,0.0,0.0,0.0,4.8395,3.9525,0.4085,23.2136,0.0,0.0,0.0,0.0,0.0,0.1493,0.1219,0.0126,0.7162,0.0,0.0,0.0,0.0,0.0
1672010,-0.016018894,-0.248539546,1606.875475,-0.240256166,0.249221669,75.97438312,0.759618163,0.228412326,0.4247415,0.248539546,1.418714748,0.300916328,0.451320908,0.778730852,199,2,56,5,5,36,0,0,0,0.0,0.0,0.0,0,0,19,0.0,2,2,0,0,0,0,0,0,0,,43764.826,15868.62,32149.1,15621.869,4137.507,83450.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13989.735,0.0,43492.851,15.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.5527344,0.391818732,22.17674255,1.12508848,0.754357815,1.672190803,0.029541991,3831.625985,4.59e-05,-1.28e-06,1672010,-0.156782066,29.66531389,44.89078665,126.6257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.981,0.0,0.0,0.9915,0.0,0.0,0.5405,0.0,0.0,0.9879,0.0,0.0,0.0078,0.0,0.0,0.0043,0.0,0.0
1672020,-0.010540033,-0.222025591,1754.909831,-0.21674532,0.228105084,78.32546765,0.783254679,0.196916495,0.380080225,0.222025591,1.257130253,0.263813426,0.395674131,0.720627026,1754,8,186,20,0,49,0,11,0,0.0,0.0,0.0,0,0,9,0.0,0,13,8,0,2,0,0,0,0,,274742.241,25163.156,24418.681,57849.603,0.0,67879.0,0.0,796.1,0.0,0.0,0.0,0.0,0.0,0.0,18833.463,0.0,0.0,116.127,113.466,0.0,81.861,0.0,0.0,0.0,0.0,,961.5897217,0.631953835,10.13132954,2.940641351,1.884544015,2.455962214,0.029557873,3839.149929,4.56e-05,-6.41e-06,1672020,0.682215802,30.72438792,45.22090758,62.897,0.0,0.0,7.4544,0.0,0.0,0.0,0.0,0.0,0.894,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,53.755,0.0,0.0,16.717,0.0,0.0,0.0,0.0,0.0,0.7628,0.0,0.0,0.2372,0.0,0.0,0.0,0.0,0.0
1672021,-0.017177426,-0.243384032,1614.397726,-0.23310699,0.242056679,76.68930134,0.766711354,0.21980273,0.415162322,0.243384032,1.384057281,0.292219123,0.438277368,0.741260299,325,8,66,9,1,17,0,0,0,0.0,0.0,0.0,0,0,6,0.0,0,2,0,0,0,0,0,0,0,,53166.661,35352.935,23737.178,27731.442,1877.733,34311.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7164.661,0.0,0.0,16.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,563.3654785,0.538712144,42.48862457,2.481786249,0.975510061,5.070677733,0.029742457,3788.302262,4.57e-05,1.01e-05,1672021,0.287687898,29.90721574,45.11193182,46.4264,0.0,0.0,1.3143,0.0,0.0,0.0,0.0,0.0,0.9725,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,42.0013,0.0,0.0,5.7938,0.0,0.0,0.0,0.0,0.0,0.8788,0.0,0.0,0.1212,0.0,0.0,0.0,0.0,0.0
1672030,-0.010673628,-0.240438572,1611.108349,-0.236132933,0.244792058,76.38670645,0.763755812,0.220653988,0.415187711,0.240438572,1.38414914,0.291869884,0.437753299,0.720757033,492,5,65,10,3,14,0,0,0,0.0,0.0,0.0,0,0,9,0.0,0,0,1,0,0,0,0,0,0,,82300.618,15973.302,18575.357,51366.706,9995.486,21488.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26470.422,0.0,0.0,0.0,7.895,0.0,0.0,0.0,0.0,0.0,0.0,,977.3358765,0.58199662,25.06895065,1.799881909,1.047554851,2.898388607,0.02971392,3829.462517,4.7e-05,-1.26e-05,1672030,0.409282689,29.67134276,45.32191223,115.5035,0.0,0.9917,0.4588,0.0,0.0,0.0,0.0,0.0,0.9876,0.0,0.0085,0.0039,0.0,0.0,0.0,0.0,0.0,106.5013,0.0039,0.0117,5.58,0.0,1.1122,0.3849,3.4728,0.0,0.9097,0.0,0.0001,0.0477,0.0,0.0095,0.0033,0.0297,0.0
1672031,-0.002709538,-0.217540295,1791.219063,-0.219795001,0.226780692,78.02049924,0.780205004,0.192137498,0.375270679,0.217540295,1.239729316,0.256769144,0.385109464,0.702265411,391,0,26,9,0,15,0,0,5,0.0,0.0,0.0,0,0,2,0.0,0,0,0,0,2,0,0,0,0,,66272.809,0.0,3095.427,17014.359,0.0,13181.909,0.0,0.0,454.538,0.0,0.0,0.0,0.0,0.0,6359.722,0.0,0.0,0.0,0.0,0.0,75.536,0.0,0.0,0.0,0.0,,365.413208,0.8380301,50.29648209,4.456258634,1.506543398,7.530925963,0.029758485,3786.395637,4.69e-05,-1.93e-05,1672031,0.261992257,30.09005387,44.39727649,14.8933,0.0,0.0,2.1076,0.0,0.0,0.0,0.0,0.0,0.876,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,13.8473,0.0,0.0,3.1419,0.0,0.0,0.0,0.0,0.0,0.8151,0.0,0.0,0.1849,0.0,0.0,0.0,0.0,0.0
1672040,-0.015280736,-0.236678747,1676.961806,-0.227612351,0.242551436,77.2387654,0.772387649,0.215391533,0.413885525,0.236678747,1.379437828,0.285957797,0.42888671,0.777860994,349,2,103,3,5,31,0,0,1,0.0,0.0,0.0,0,0,4,0.0,0,2,0,0,0,0,0,0,0,,61206.718,2037.952,18398.521,20192.765,3497.836,69480.919,0.0,0.0,236.663,0.0,0.0,0.0,0.0,0.0,17795.573,0.0,0.0,15.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,554.4854126,0.554029107,30.52247238,1.482581317,0.888070285,2.574885965,0.029657818,3900.109876,4.54e-05,-1.56e-05,1672040,0.193644997,30.08605916,44.99669875,78.1288,0.0,0.0,0.5561,0.0,0.0,0.0,0.0,0.0,0.9929,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,69.5928,0.0,0.0,4.367,0.0,0.0,0.0,4.5578,0.0,0.8863,0.0,0.0,0.0556,0.0,0.0,0.0,0.058,0.0
